tokens,ner_tags
"[['RT', '@ChouhanShivraj', ':', ""'"", 'Parv', 'Snan', ""'"", 'this', 'morning', 'at', 'the', 'holy', 'river', 'Kshipra', 'in', 'Ujjain', '.', 'Pilgrims', ""'"", 'take', 'holy', 'dip', 'with', 'great', 'devotion', '.', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@karachikhatmal', '@Nicks103', 'saha', 'b', 'akmal', 'bretheraan', 'hai', '.', 'Dil', 'kre', 'toh', 'acha', 'khel', 'liya', 'varna', 'sab', 'ko', 'saath', 'lekar', 'doobta', 'hai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['frastu', 'singh', ' ', 'the', 'Biggest', 'Supporter', 'of', 'Rahul', 'Gandhi', 'reacting', 'on', 'Modi', 'becoming', 'BJP', 'prime ministerial', 'candidate', 'URL']]","[['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-PERSON', 'O', 'B-ORGANISATION', 'O', 'O', 'O']]"
"[['Muharam', 'celebrations', 'in', 'Indian', 'hyderabad', '#IndvsPak', '#', '#IndWins', '#WorldCup', '#FuckYouPak']]","[['O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@sureshnakhua', ':', '#MahaShivRatri', '108', 'Names', 'of', 'Lord', 'Shiva', '25', '.', ' ', 'Kamari', ' ', 'Enemy', 'of', 'Kamadeva', '#']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']]"
"[['RT', '@hushar mulga', ':', 'Bhai', 'Ab', 'koe', 'rahul', 'Gandhi', 'k', 'bare', 'me', 'mat', 'puchna', '.', '#RahulOnLeave', 'Congress', ':', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O']]"
"[['Happy', 'Mahashivratri', 'folks', ':) ', '.', 'Har', 'Har', 'Bole', '.', 'Om', 'Namah', 'Shivay']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['No', 'change', 'in', 'team', 'hum', 'to', 'batting', 'hi', 'karege', '.', 'Are', 'ye', 'anushka', 'kidhar', 'hai', '.', '#IndvsSA']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']]"
"[['RT', '@Aum Shakti', ':', 'Bahut', 'Krantikari', ' ', 'Pakki', '#Aaptard', '@ArvindKejriwal', '@ReporterVikrant', 'URL', 'hereIsRahul']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Nursing', 'student', 'gangraped', 'by', '3', 'persons', 'in', 'Kerala', '#WomenInIndia', '#disgusting', '#DalitRights', 'URL', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O']]"
"[['#IndvsPak', 'hahaha', '.', 'maza', 'a', 'gya', '.', 'back', 'to', 'back', 'wicket', '.', 'yoyo']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@saurabhraajjain', 'MahaShivRatri', 'pe', 'Mahadev', 'ke', 'sbse', 'priya', 'bhakt', 'aur', 'aradhya', '#Narayan', 'ki', 'yad', 'aa', 'hi', 'rhi', 'thi', '.', 'Happy', 'ShivRatri', 'to', 'u', '&', 'ur', 'family', ':) ']]","[['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@RealHistoryPic', ':', 'Priyanka', 'Gandhi', 'displaying', 'tricks', 'of', 'martial', 'arts', 'in', 'order', 'to', 'counter', 'the', 'Eve', 'teasers', 'of', 'Gujarat', '.', '(', '2014', ') ', 'URL']]","[['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O']]"
"[['Om', 'sam', 'shaneshcharaaye', 'namah', '!']]","[['O', 'O', 'O', 'O', 'O']]"
"[['#IndvsSA', 'I', 'have', 'told', 'today', 'morning', 'killed', 'hum', 'mauke', 'pe', 'chuka', 'marenge', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@Womaniya', 'Aaj', 'phir', 'dil', 'ne', 'ek', 'tamanna', 'ki', '.', 'aaj', 'phir', 'dil', 'ko', 'humne', 'samjhaya', '#JagjitSingh', '#Lyrics', '#JavedAkhtar']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@chandu532', ':', '#UHF', 'Min', 'RailMinIndia', ',', 'sureshpprabhu', 'has', 'started', 'his', '#RailBudget2015', 'speech', 'in', 'Parliament', '.']]","[['O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Muh', 'm', 'rajnigandha', 'Dimag', 'm', 'surur', '#RajnigandhaSixWordsStory', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Ratnai', 'Kalpit', 'Masanam', ' ', 'Hey', 'Shiva', ' ', 'Dr.', 'Soma', 'Ghosh', ':', 'URL', '#MahaShivratri']]","[['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']]"
"[['That', 'sema', 'song', 'by', '@thisisysr', '!', 'Kadhal', 'Vandhale', '!', '@iam str', '#Vallavan']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@NaIna0806', ':', 'While', 'Rahul', 'was', 'fooling', 'around', 'with', 'rehearsed', 'speeches', 'it', 'was', '#SmritiIrani', 'who', 'was', 'at', '#Amethi', 'solving', 'real', 'issues', '.', 'URL']]","[['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Jta', 'se', 'nikle', 'gangadhar', 'Haatho', 'me', 'liye', 'Damru', 'Shrishti', 'k', 'jo', 'hain', 'palanhar', 'Aaj', 'hai', 'Shiv', 'ji', 'ka', 'tyohaar', 'Happy', 'Mahashivratri', '#Akki']]","[['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Mera', 'dil', 'kal', 'school', 'jany', 'ko', 'bilkul', 'ni', 'kr', 'ra', 'bs', 'dil', 'kr', 'ra', 'ha', 'k', 'janamaz', 'pr', 'beth', 'kr', '#pak', 'k', 'liye', 'dua', 'krn', '.', 'allah', 'g', 'plz', 'help', '.', '#pakvsind', '#indvspak']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@SemperFiUnited', 'i', 'understand', 'only', 'punjabi', '.', 'Bund', 'marva', 'pancho', '!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@AmitShahOffice', '@narendramodi', '@Bihar BJP', 'pls', ""don't"", 'vote', 'in', 'side', 'of', '#Manjhi', 'bahut', 'wrong', 'msg', 'jata', 'hai', 'party', 'k', 'baare', 'me', 'public', 'me', ',', 'Plz', ""don't""]]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@Obnoxious Ravan', 'Dil', 'tod', 'diya', 'janeman', '.', 'ab', 'ni', 'aaunga', 'mai', 'wapis', 'twitter', 'pe', ': ', '@gillraman705', '@confusedbf ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O']]"
"[['@abhisar sharma', ':', 'CHIRKUT', 'Patrakar', 'Mahoday', '.', 'HYD', 'par', 'Hi', 'dhyan', 'Lagao', '.,', 'wahan', 'TRP', 'nikalti', 'hai', '.']]","[['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@MahaMahadev', 'Aap', 'bhi', 'Pahuncho', 'na', 'Aandolan', 'me', '.', 'Akele', 'inn', 'hi', 'logo', 'ki', 'thekedari', 'hai', 'kya', ' ? ', '@DrKumarVishwas', '@MyCMKejariwal', '#LandAcquisitionBill']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@cynic wall', 'bipasha', 'horror', 'films', 'zyada', 'karti', 'h', '.', 'lovely', 'ni', ':p']]","[['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@Rekhta', 'hahahhahaahaha', 'great', 'sher', 'yaar', '!', 'bahoot', 'khoob', '!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@rishibagree', ':', 'Contrast', 'this', 'with', 'BJP', 'Atal', 'Bihari', ""Vajpayee's"", 'Lok', 'Sabha', 'speech', 'when', 'they', 'were', 'short', 'of', 'nos', '.', 'URL', '#AAP']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'B-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#ModiSlapsChina', 'Dont', 'go', 'overboard', 'with', 'hashtag', 'business', ',', 'foreign', 'policy', 'is', 'not', 'about', 'hashtags', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Gujarat', 'was', 'labelled', 'as', 'one', 'of', 'the', 'safest', 'states', 'of', 'India', 'and', 'suddenly', 'Sardar', 'Patel', 'ka', 'naam', 'le', 'ke', 'bus', 'jalao', ',.', 'URL']]","[['B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@giniromet', ':', 'If', 'a', 'woman', 'is', 'super', 'successful', '(', 'Kangana', 'Ranaut', ') ', 'she', 'is', 'called', 'psychopath', 'If', 'a', 'man', 'is', 'super', 'successful', '(', 'Modi', ') ', 'he', 'is', 'also', 'cal']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']]"
"[['Sooraj', 'Pancholi', 'rocks', 'the', 'Lonely', 'Planet', 'Magazine', 'India', 'Awards', ':', 'All', 'roads', 'of', 'tinsel', 'town', 'lead', 'to', 'the', 'Lonely', 'Pl', '.', 'URL']]","[['B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[[' ', 'Trending', 'India', ':', '03:51', 'PM', 'IST', ' ', '1', '.', '#IPLAuction', '2', '.', '#MustWatchMSG', '3', '.', '#WIvIRE', '4', '.', '#AwardWinningExcuses', '5', '.', 'Yograj', 'Singh', '6', '.', 'Ireland']]","[['O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-PLACE']]"
"[['@JoinAAP', '@prena ', 'baap', 're', 'baap', 'free', 'khor', 'ho', 'saare', 'Ke', 'saare', '#AAPtards', '.', 'Mehnat', 'se', 'kuch', 'mat', 'karna']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Na', 'Jane', 'kb', 'Koi', 'Tara', 'Toot', 'Jae', ' ', 'Na', 'Jane', 'Kb', 'Koi', 'Aansu', 'Aankh', 'Se', 'Chhoot', 'Jaye', ' ', 'Kuch', 'Pal', 'Hamare', 'Sath', 'Bhi', 'Has', 'Lo', ' ', 'Na', 'Jane', 'Kb', 'Tumhare', 'Daant', 'Toot', 'Jae', '!']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@narendramodi', 'ji', ',', 'Good', 'morning', '!', 'MahaShivratri', 'KI', 'badhai', 'ho', '.', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@EconomicTimes', ':', 'How', ""Prabhu's"", '#RailBudget2015', 'has', ""#Modi's"", 'mantras', 'URL', ' ', 'Full', 'Coverage', 'URL', 'URL', '.']]","[['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Andhra', 'Pradesh', 'becomes', 'first', 'state', 'to', 'achieve', 'inter linking', 'of', 'rivers', ':', 'CM', 'N', 'Chandrababu', 'Naidu', '@EconomicTimes', 'URL']]","[['B-PLACE', 'I-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O']]"
"[['@Gurmeetramrahim', '#MSGsocialWelfare', 'hey', 'malik', 'din', 'bhar', 'mai', 'mujhse', 'aisa', 'koi', 'karam', 'na', 'ho', 'jo', 'apki', 'najar', 'mai', 'gunah', 'ho', '@@@']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['J&K', ':', 'NC', 'veteran', 'Sheikh', 'Nazir', 'dies', '#RSSQuestionsTeresa', '#WhereIsRahul', '#RahulOnLeave', '#MSGRevolution', '#WIvZIM', 'URL']]","[['B-PLACE', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@UbcanilGupta', ':', 'Arvind', 'Kejriwal', 'should', 'tender', 'public', 'apology', 'for', 'remarks', 'on', 'PM', 'Narendra', ""Modi's"", 'degrees', ':', 'BJP', 'URL']]","[['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORGANISATION', 'O']]"
"[['Nayi', 'chahte', ',', 'nayi', 'umange', '.', 'Mann', 'mein', 'h', 'ek', 'khuwab', 'naya', 'sa', 'Nayi', 'hai', 'saal', ',', 'naya', 'hai', 'din', 'Rakho', 'andaaz', 'ese', 'jine', 'ka', '.', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@MIB India', ':', 'Nine', 'major', 'thrust', 'areas', 'in', '#RailBudget2015', 'presented', 'by', 'Shri', '@sureshpprabhu', '#', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@sharma11ashish1', ':', 'SC', 'rejects', 'the', 'petition', 'of', 'the', '9', 'rebel', 'Cong', 'MLAs', '.', 'The', 'MLAs', 'cant', 'vote', 'in', ""tomorrow's"", 'floor', 'test', 'in', 'Uttarakhand', '.', '@shailesh']]","[['O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O']]"
"[['@indiantweeter', 'uma', 'bharti', 'ka', ':) ', ':p']]","[['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']]"
"[['@sachin rt', '&', 'Suresh', 'Prabhu', ',', 'railway', 'minister', 'belong', 'to', 'same', 'school', ',', 'Shardashram', 'vidya', 'mandir', '.', '#RailBudget2015']]","[['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'I-ORGANISATION', 'O', 'O']]"
"[['Happy', 'MahaShivratri', '.', ':', ':', 'Deh', 'Shiva', 'eh', 'bar', 'mohe i hai', 'shubh', 'karman', 'the', 'kabhu', 'na', 'taroo', 'Na', 'daroo', 'ar', 'siyoo', '.', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@ImLeslieChow', ':', 'Girlfriend', ' ? ', 'Is', 'that', 'a', 'rare', 'Pokemon', ' ? ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@arunvipra', ':', 'Finally', 'kejriwal', 'launches', 'free', 'wifi', '.', 'and', 'Laaloo', 'receives', 'signals', 'URL']]","[['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']]"
"[['RT', '@galat fehmi', ':', 'Nahaya', 'karo', ',', 'bohot', 'soap', 'hai', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['#MahaShivratri', ' ', '@IndiaHistorypic', ':', 'Mallikarjuna', 'Swamy', 'Temple', ',', 'Srisailam', 'in', 'Andhra', 'Pradesh', ',', 'one', 'of', 'the', '12', 'Jyotirlingas', 'URL', ' ']]","[['O', 'O', 'O', 'O', 'B-PLACE', 'I-PLACE', 'I-PLACE', 'O', 'B-PLACE', 'O', 'B-PLACE', 'I-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@Dev Raj', 'pl', 'change', 'ur', 'DP2', 'Low', 'IQ', 'Low', 'EQ', 'BHAKT', 'DALAL', 'of', 'Pradhan', 'Dalal', 'of', 'zAdani', 'zAmbani', 'SwissAcc', '@narendramodi', 'Congress', '@BJP4India', 'BhaiBhai']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'B-PERSON', 'O', 'O', 'B-ORGANISATION', 'O', 'O']]"
"[['Aaj', 'Phir', 'Harayenge', 'Kyunki', 'Aadat', 'Hai', '.', '#IndvsPak']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@Gurmeetramrahim', '#BlockBusterMSG', 'PitaJi', ',', 'Aap', 'Ko', 'Bhi', 'Mahashivratri', 'ki', 'Lakh', 'Crore', 'Badhai', ',', 'Thank', 'You', 'PitaJi', ',', 'Hame', 'Apni', 'Sharan', 'Me', 'hi', 'Rakhna']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@snehal gandhi', 'Delhi', 'walon', 'ko', 'gussa', 'aa', 'hi', 'jaata', 'hai', 'Pak', 'ke', 'saamne', '.', 'Remember', 'Gauti', '!', 'Shikhar', '&', 'Kohli', 'proving', 'it', 'again', '.', '#IndvsPak', '#CWC15']]","[['O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@Gurmeetramrahim', '#PiousBhandara', 'guru', 'ji', 'initiated', '5', 'more', 'humanitarian', 'works', 'on', 'the', 'auspicious', 'day', 'of', 'foundation', 'day']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['@MahnooriAhmed', 'ya', 'allah', 'yeh', 'kya', 'kiya', 'hahahah']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Sri', 'Krishna', 'Ultimate', 'Symbol', 'of', 'Love', '.', 'Happy', 'Valentine', 'Day', '.', 'URL']]","[['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Silent', 'Message', 'for', 'all', 'of', 'you', 'guys', ',', 'Hahhahaha', 'AAP', 'MLA', 'Akhilesh', 'Tripathi', '#Intolerance', '@AAPMagic', '@aapkipreeti', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O']]"
"[['@TheMusicLegends', 'for', 'Kishoreda', 'Lataji', 'and', 'BigB', '&', '@Zeenat Amaan', 'fans', 'URL']]","[['O', 'O', 'B-PERSON', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']]"
"[['RT', '@saswat28', ':', 'Famous', 'Shiva', 'Temple', 'of', '#Odisha', '.', '#MahaShivratri', '#', ' ', '@ScorpiusMaximus', ':', 'Gupteshwar', ',', 'Koraput', 'URL', ' ']]","[['O', 'O', 'O', 'O', 'B-PLACE', 'I-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'B-PLACE', 'O', 'O']]"
"[['RT', '@BeingSalmanKhan', ':', 'Happy', 'Birthday', 'to', 'my', 'Sultani', 'Arfa', '#SultanKiJaan', '@SultanTheMovie', '@AnushkaSharma', '.', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O']]"
"[['#RailBudget2015', '@RailMinIndia', 'hopefully', 'this', 'time', 'will', 'be', 'discuss', 'about', 'Silchar', ',', 'lumding', 'broad', 'gauge', 'line']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PLACE', 'O', 'B-PLACE', 'O', 'O', 'O']]"
"[['RT', '@IndiaBTL', ':', 'Sonia', 'is', 'not', 'Indira', ',', '&', '@narendramodi', 'is', 'no', 'Morarji', 'to', 'arrest', 'her', 'till', ""there's"", 'irrefutable', 'proof', ""Sonia's"", 'foster', 'son', 'Kejri', 'is', 'o']]","[['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O']]"
"[['Keralites', 'should', 'actually', 'be', 'scared', 'of', ""Modi's"", 'promise', 'to', 'turn', 'Kerala', 'into', 'another', 'Gujarat', ',', ' ) ) ', ',', 'URL']]","[['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O']]"
"[['@ajaydevgn', 'Sir', 'Ji', 'Is', 'MahashivRatri', 'k', 'Parv', 'par', '#SHIVAAY', 'Movie', 'k', 'Baare', 'Me', 'Kuch', 'Bataye']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@TheIntlHerald', ':', 'India', ':', 'Approx', '100', 'Students', 'Injured', 'in', 'Tear', 'Gas', 'and', 'Lathi', 'Charge', 'on', 'Non', 'Kashmiri', 'students', 'at', 'NIT', 'Srinagar', 'URL']]","[['O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O']]"
"[['RT', '@cricketnext', ':', 'Just', 'in', ':', 'Cricketer', 'Ravindra', ""Jadeja's"", 'marriage', 'runs', 'into', 'controversy', 'after', 'gunfire', 'shots', 'during', 'marriage', 'procession']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Chumma', 'chahye', '.', 'I', 'promise', 'mai', 'wapis', 'kardunga', '.']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['RT', '@SomeGoanGuy', ':', 'These', 'Gujarat', 'Jersey', 'colours', 'have', 'been', 'inspired', 'by', 'Jethalal', 'Gada', 'for', 'sure', '#KXIPvGL']]","[['O', 'O', 'O', 'O', 'B-PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']]"
"[['.', 'abhi', 'aayega', 'rukiye', ' ', '@mehrishisumati', ':', 'Once', 'upon', 'a', 'time', 'there', 'was', 'a', 'hashtag', '#RailBudget2015', ' ']]","[['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
"[['Rahul', 'Gandhi', 'is', 'behaving', 'like', 'an', 'Engineering', 'student', '.', 'Koi', 'kaam', 'na', 'dhaam', ',', 'phir', 'bhi', 'chutti', 'chahiye', '.', '#RahulOnLeave']]","[['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']]"
